LAMMPS data file via write_data, version 2 Aug 2023, timestep = 10000, units = metal

1024 atoms
2 atom types

-11.891309689630825 11.891309689630825 xlo xhi
-11.891309689630825 11.891309689630825 ylo yhi
-11.891309689630825 11.891309689630825 zlo zhi

Masses

1 55.847
2 26.982

Atoms # atomic

4 2 -9.241434917512244 -10.307957001397916 -10.620759644810352 0 0 0
27 2 -10.858614429702179 -8.99714228920643 -9.168501535840138 0 0 0
6 1 -6.322414709042626 -10.412959625557619 -10.791036603401906 0 0 0
29 1 -7.774824998829242 -8.873202273421777 -9.123569986091796 0 0 0
21 2 -7.7131440517297385 -11.736114381590717 -9.085312514301407 0 0 0
8 2 -3.5517801598547734 -10.22943880894073 -10.946017644974006 0 0 0
31 2 -4.961395561081517 -9.06505715720284 -9.00720589349345 0 0 0
23 1 -4.730872440195705 -11.734252754762647 -9.226702527656492 0 0 0
514 1 -0.17574007290763174 -10.475308675095006 -10.7594184023006 0 0 0
529 2 -1.8834503552511699 -11.681051599035042 -9.367430590261122 0 0 0
537 2 -1.817589768156679 -8.95477566796397 -9.399836161978227 0 0 0
12 2 -9.222003877045093 -7.405404186703514 -10.659556932743127 0 0 0
147 1 -10.91243024760085 -5.967927393679533 -9.103176912027102 0 0 0
14 2 -6.307113201294218 -7.39257350114588 -10.436209824842777 0 0 0
16 1 -3.5235873404049816 -7.580086129668914 -10.699899980074786 0 0 0
151 2 -4.646567146121247 -6.01113099421493 -8.900903712083625 0 0 0
522 2 -0.058361699203321 -7.714565740080825 -10.865724844095382 0 0 0
657 2 -1.747818368378293 -6.242176355265148 -9.38940371956537 0 0 0
20 1 -9.279025692844568 -10.409421415427005 -7.600999968521936 0 0 0
43 2 -10.868517764327676 -8.985112122562725 -6.217672825172804 0 0 0
22 1 -6.317574938292544 -10.38487111122603 -7.473973125258041 0 0 0
24 2 -3.3241829143595334 -10.409293882962347 -7.5447658149911065 0 0 0
530 2 -0.20660074529725495 -10.321631311097363 -7.743048991773155 0 0 0
553 2 -1.7155835212769721 -8.9218871128757 -5.977207635109486 0 0 0
35 2 -10.873130913451664 -11.88290660075882 -6.359911421206964 0 1 0
163 1 -10.875333152792246 -6.156494728854928 -6.264764923199666 0 0 0
28 2 -9.31646571077795 -7.414605076021356 -7.823073338477552 0 0 0
30 1 -6.096602533413789 -7.534717685196296 -7.467402804089757 0 0 0
45 2 -7.912482152810799 -8.828237681439715 -6.29004375632899 0 0 0
165 1 -7.932703791723805 -6.138807724133043 -6.1433602736287245 0 0 0
32 1 -3.128677370215077 -7.626680211324372 -7.7284806116984655 0 0 0
673 2 -1.7540407265821238 -6.246719886764343 -6.032217374327915 0 0 0
538 1 -0.24892382335376875 -7.583957019916677 -7.7066943970928685 0 0 0
167 1 -4.470713545759988 -6.184277808592631 -6.041291351240173 0 0 0
36 1 -9.351993219896967 -10.410057287645849 -4.777090877693748 0 0 0
38 2 -6.424706087871666 -10.236679790311372 -4.805073631328453 0 0 0
53 1 -7.872153416096941 -11.70082842393726 -3.1226904240682485 0 0 0
55 2 -4.81285907258104 -11.450667320617951 -3.230331953006242 0 0 0
63 1 -5.003048026909415 -8.887072132181732 -3.1547996426915326 0 0 0
39 1 -4.676691145880744 -11.651009271432722 -5.904231280239101 0 0 0
47 1 -4.474767465705139 -8.934556938742297 -5.880259848242709 0 0 0
40 1 -2.9613991028535622 -10.192741739884465 -4.218579697271919 0 0 0
